iter	Passed	Remaining
6334	69643	40290
6335	69650	40277
6336	69657	40264
6337	69664	40250
6338	69672	40238
6339	69683	40227
6340	69690	40214
6341	69696	40200
6342	69703	40187
6343	69709	40173
6344	69715	40159
6345	69723	40146
6346	69729	40132
6347	69735	40119
6348	69741	40105
6349	69748	40091
6350	69755	40078
6351	69762	40065
6352	69769	40051
6353	69775	40038
6354	69782	40024
6355	69788	40010
6356	69794	39997
6357	69801	39983
6358	69807	39970
6359	69814	39956
6360	69821	39943
6361	69827	39929
6362	69836	39917
6363	69843	39904
6364	69852	39892
6365	69867	39883
6366	69885	39876
6367	69893	39863
6368	69901	39851
6369	69908	39837
6370	69915	39824
6371	69921	39810
6372	69929	39798
6373	69940	39787
6374	69947	39774
6375	69954	39760
6376	69961	39747
6377	69971	39736
6378	69989	39728
6379	69995	39715
6380	70010	39706
6381	70018	39693
6382	70025	39680
6383	70035	39669
6384	70041	39655
6385	70048	39642
6386	70056	39629
6387	70064	39616
6388	70072	39604
6389	70082	39592
6390	70090	39580
6391	70103	39570
6392	70110	39557
6393	70117	39543
6394	70123	39530
6395	70131	39517
6396	70138	39504
6397	70144	39490
6398	70150	39476
6399	70156	39463
6400	70170	39453
6401	70176	39440
6402	70183	39426
6403	70189	39413
6404	70195	39399
6405	70201	39385
6406	70207	39372
6407	70214	39358
6408	70220	39345
6409	70227	39331
6410	70233	39317
6411	70240	39304
6412	70246	39291
6413	70253	39277
6414	70261	39265
6415	70274	39255
6416	70286	39245
6417	70293	39231
6418	70636	39406
6419	70723	39437
6420	70730	39424
6421	70737	39411
6422	70744	39397
6423	70751	39384
6424	70760	39372
6425	70766	39358
6426	70772	39345
6427	70779	39331
6428	70791	39321
6429	70797	39307
6430	70805	39295
6431	70812	39281
6432	70819	39268
6433	70832	39258
6434	70839	39245
6435	70847	39232
6436	70856	39220
6437	70862	39206
6438	70872	39194
6439	70882	39183
6440	70888	39169
6441	70898	39158
6442	70907	39145
6443	70923	39138
6444	70936	39128
6445	70946	39116
6446	70954	39103
6447	70961	39090
6448	70968	39077
6449	70983	39068
6450	70992	39056
6451	70999	39043
6452	71008	39030
6453	71015	39017
6454	71027	39007
6455	71035	38994
6456	71041	38981
6457	71048	38967
6458	71057	38955
6459	71064	38942
6460	71070	38928
6461	71076	38914
6462	71082	38901
6463	71090	38888
6464	71100	38876
6465	71115	38868
6466	71121	38854
6467	71130	38842
6468	71140	38830
6469	71149	38818
6470	71156	38805
6471	71172	38797
6472	71179	38784
6473	71186	38771
6474	71195	38758
6475	71203	38746
6476	71209	38732
6477	71215	38719
6478	71221	38705
6479	71228	38692
6480	71236	38679
6481	71242	38665
6482	71251	38653
6483	71270	38647
6484	71279	38635
6485	71293	38625
6486	71312	38619
6487	71319	38605
6488	71325	38592
6489	71332	38578
6490	71339	38565
6491	71350	38554
6492	71358	38541
6493	71367	38529
6494	71377	38518
6495	71389	38507
6496	71397	38495
6497	71403	38481
6498	71412	38469
6499	71418	38456
6500	71433	38447
6501	71446	38437
6502	71454	38424
6503	71473	38418
6504	71485	38407
6505	71495	38396
6506	71506	38385
6507	71519	38375
6508	71528	38363
6509	71537	38351
6510	71545	38338
6511	71554	38326
6512	71564	38314
6513	71570	38301
6514	71576	38287
6515	71584	38275
6516	71594	38263
6517	71602	38250
6518	71608	38237
6519	71617	38225
6520	71626	38213
6521	71636	38201
6522	71647	38190
6523	71656	38178
6524	71666	38167
6525	71672	38153
6526	71679	38140
6527	71685	38126
6528	71694	38114
6529	71701	38101
6530	71731	38100
6531	72020	38237
6532	72074	38249
6533	72080	38235
6534	72086	38221
6535	72092	38208
6536	72098	38194
6537	72105	38181
6538	72112	38168
6539	72120	38155
6540	72131	38144
6541	72150	38137
6542	72164	38128
6543	72179	38119
6544	72189	38107
6545	72195	38094
6546	72201	38080
6547	72207	38066
6548	72213	38053
6549	72220	38039
6550	72227	38026
6551	72233	38013
6552	72250	38004
6553	72259	37992
6554	72265	37979
6555	72271	37965
6556	72281	37954
6557	72299	37946
6558	72310	37935
6559	72320	37924
6560	72327	37911
6561	72334	37897
6562	72345	37887
6563	72359	37877
6564	72365	37863
6565	72372	37850
6566	72380	37837
6567	72388	37825
6568	72395	37812
6569	72402	37798
6570	72408	37785
6571	72414	37771
6572	72424	37760
6573	72430	37746
6574	72438	37734
6575	72446	37721
6576	72458	37711
6577	72464	37697
6578	72473	37685
6579	72484	37674
6580	72505	37668
6581	72517	37657
6582	72524	37645
6583	72534	37633
6584	72541	37620
6585	72551	37608
6586	72558	37595
6587	72564	37581
6588	72572	37569
6589	72578	37555
6590	72585	37542
6591	72592	37529
6592	72598	37515
6593	72604	37502
6594	72611	37489
6595	72617	37475
6596	72623	37462
6597	72630	37448
6598	72636	37435
6599	72643	37422
6600	72650	37409
6601	72657	37396
6602	72663	37382
6603	72672	37370
6604	72680	37357
6605	72687	37345
6606	72696	37332
6607	72705	37320
6608	72715	37309
6609	72723	37296
6610	72730	37283
6611	72737	37270
6612	72751	37261
6613	72763	37250
6614	72774	37240
6615	72788	37230
6616	72802	37220
6617	72808	37207
6618	72816	37194
6619	72828	37184
6620	72835	37171
6621	72842	37158
6622	72849	37145
6623	72858	37133
6624	72866	37120
6625	72876	37109
6626	72897	37103
6627	72920	37098
6628	72932	37087
6629	72938	37074
6630	72950	37063
6631	72957	37050
6632	72964	37037
6633	72972	37025
6634	72980	37012
6635	73020	37016
6636	73041	37010
6637	73127	37037
6638	73461	37189
6639	73545	37215
6640	73551	37202
6641	73563	37191
6642	73569	37178
6643	73576	37164
6644	73592	37156
6645	73606	37146
6646	73618	37136
6647	73635	37127
6648	73648	37117
6649	73666	37110
6650	73674	37097
6651	73697	37092
6652	73709	37081
6653	73728	37074
6654	73739	37063
6655	73755	37055
6656	73764	37043
6657	73771	37029
6658	73777	37016
6659	73783	37002
6660	73791	36989
6661	73813	36984
6662	73829	36975
6663	73836	36962
6664	73843	36949
6665	73849	36935
6666	73858	36923
6667	73865	36910
6668	73873	36897
6669	73883	36886
6670	73896	36876
6671	73904	36863
6672	73910	36850
6673	73917	36836
6674	73923	36823
6675	73929	36809
6676	73935	36796
6677	73943	36783
6678	73951	36770
6679	73957	36757
6680	73963	36743
6681	73970	36730
6682	73983	36720
6683	73995	36709
6684	74006	36698
6685	74013	36685
6686	74019	36672
6687	74025	36658
6688	74032	36645
6689	74040	36632
6690	74049	36620
6691	74058	36608
6692	74067	36596
6693	74075	36583
6694	74082	36570
6695	74097	36561
6696	74113	36553
6697	74123	36541
6698	74130	36528
6699	74151	36522
6700	74158	36509
6701	74165	36496
6702	74174	36484
6703	74181	36471
6704	74193	36460
6705	74214	36454
6706	74222	36441
6707	74229	36428
6708	74241	36417
6709	74249	36405
6710	74255	36392
6711	74262	36378
6712	74270	36366
6713	74277	36353
6714	74286	36341
6715	74293	36328
6716	74304	36317
6717	74311	36303
6718	74318	36291
6719	74328	36279
6720	74342	36269
6721	74350	36256
6722	74358	36244
6723	74368	36233
6724	74375	36219
6725	74382	36207
6726	74388	36193
6727	74399	36182
6728	74409	36170
6729	74418	36158
6730	74434	36149
6731	74453	36143
6732	74464	36132
6733	74474	36120
6734	74480	36106
6735	74486	36093
6736	74493	36080
6737	74500	36067
6738	74512	36056
6739	74520	36043
6740	74528	36031
6741	74536	36018
6742	74543	36006
6743	74549	35992
6744	74556	35979
6745	74800	36080
6746	74973	36147
6747	74985	36136
6748	74991	36123
6749	74998	36110
6750	75004	36096
6751	75011	36083
6752	75018	36070
6753	75038	36063
6754	75055	36055
6755	75066	36044
6756	75073	36031
6757	75079	36017
6758	75086	36004
6759	75102	35996
6760	75111	35983
6761	75125	35974
6762	75139	35964
6763	75148	35952
6764	75157	35940
6765	75165	35927
6766	75175	35915
6767	75191	35907
6768	75200	35895
6769	75206	35881
6770	75212	35868
6771	75221	35855
6772	75233	35845
6773	75249	35836
6774	75257	35823
6775	75271	35813
6776	75280	35802
6777	75288	35789
6778	75294	35775
6779	75302	35762
6780	75310	35750
6781	75320	35739
6782	75335	35729
6783	75344	35717
6784	75351	35704
6785	75357	35691
6786	75364	35678
6787	75377	35667
6788	75387	35655
6789	75402	35646
6790	75409	35633
6791	75418	35621
6792	75424	35608
6793	75434	35596
6794	75441	35583
6795	75454	35573
6796	75464	35561
6797	75473	35549
6798	75479	35536
6799	75487	35523
6800	75496	35511
6801	75502	35498
6802	75509	35484
6803	75516	35471
6804	75536	35465
6805	75542	35451
6806	75562	35444
6807	75578	35435
6808	75589	35424
6809	75600	35413
6810	75609	35401
6811	75621	35390
6812	75630	35378
6813	75640	35367
6814	75647	35353
6815	75655	35341
6816	75662	35328
6817	75673	35317
6818	75683	35305
6819	75700	35297
6820	75709	35285
6821	75721	35274
6822	75728	35261
6823	75742	35251
6824	75751	35239
6825	75757	35226
6826	75764	35213
6827	75773	35201
6828	75781	35188
6829	75789	35176
6830	75801	35165
6831	75807	35152
6832	75814	35138
6833	75821	35125
6834	75832	35114
6835	75847	35105
6836	75859	35095
6837	75871	35084
6838	75879	35071
6839	75888	35059
6840	75897	35047
6841	75905	35035
6842	75911	35021
6843	75918	35008
6844	75925	34995
6845	75934	34983
6846	75941	34970
6847	75947	34957
6848	75953	34943
6849	75983	34941
6850	76256	35050
6851	76457	35126
6852	76469	35116
6853	76476	35102
6854	76482	35089
6855	76489	35076
6856	76498	35064
6857	76506	35051
6858	76521	35041
6859	76533	35031
6860	76543	35019
6861	76553	35007
6862	76571	34999
6863	76586	34990
6864	76594	34978
6865	76615	34971
6866	76622	34958
6867	76630	34945
6868	76640	34933
6869	76649	34921
6870	76663	34912
6871	76670	34898
6872	76677	34885
6873	76683	34872
6874	76690	34859
6875	76696	34845
6876	76702	34832
6877	76708	34818
6878	76714	34805
6879	76722	34792
6880	76729	34779
6881	76743	34769
6882	76751	34757
6883	76762	34746
6884	76776	34736
6885	76783	34723
6886	76789	34709
6887	76796	34696
6888	76803	34683
6889	76809	34670
6890	76817	34657
6891	76826	34645
6892	76837	34634
6893	76853	34625
6894	76866	34615
6895	76875	34602
6896	76884	34590
6897	76899	34581
6898	76905	34568
6899	76912	34554
6900	76927	34545
6901	76936	34533
6902	76943	34520
6903	76949	34506
6904	76955	34493
6905	76965	34481
6906	76974	34469
6907	76982	34457
6908	76989	34444
6909	76996	34431
6910	77005	34419
6911	77014	34407
6912	77023	34394
6913	77031	34382
6914	77037	34368
6915	77046	34356
6916	77055	34344
6917	77069	34334
6918	77087	34326
6919	77094	34313
6920	77102	34300
6921	77113	34290
6922	77121	34277
6923	77137	34268
6924	77148	34257
6925	77156	34244
6926	77171	34235
6927	77179	34222
6928	77186	34209
6929	77194	34197
6930	77201	34184
6931	77214	34174
6932	77222	34161
6933	77229	34148
6934	77236	34135
6935	77243	34122
6936	77249	34109
6937	77257	34096
6938	77264	34083
6939	77271	34070
6940	77280	34058
6941	77288	34045
6942	77294	34032
6943	77302	34020
6944	77308	34006
6945	77315	33993
6946	77321	33980
6947	77328	33967
6948	77335	33954
6949	77341	33941
6950	77347	33928
6951	77359	33916
6952	77368	33904
6953	77379	33893
6954	77388	33881
6955	77394	33868
6956	77401	33855
6957	77409	33843
6958	77419	33831
6959	77426	33818
6960	77434	33805
6961	77444	33794
6962	77496	33801
6963	77793	33914
6964	77847	33922
6965	77855	33909
6966	77862	33896
6967	77868	33883
6968	77874	33869
6969	77883	33857
6970	77890	33844
6971	77900	33832
6972	77910	33821
6973	77920	33809
6974	77932	33798
6975	77943	33787
6976	77960	33778
6977	77970	33766
6978	77979	33754
6979	77997	33746
6980	78011	33736
6981	78023	33725
6982	78030	33712
6983	78036	33699
6984	78042	33686
6985	78049	33673
6986	78055	33659
6987	78064	33647
6988	78070	33634
6989	78077	33621
6990	78083	33607
6991	78090	33594
6992	78096	33581
6993	78103	33568
6994	78109	33555
6995	78116	33542
6996	78124	33529
6997	78138	33519
6998	78147	33507
6999	78154	33494
7000	78161	33481
7001	78167	33468
7002	78175	33455
7003	78184	33443
7004	78192	33431
7005	78199	33418
7006	78209	33406
7007	78219	33394
7008	78226	33381
7009	78236	33370
7010	78247	33359
7011	78254	33346
7012	78262	33333
7013	78268	33320
7014	78274	33307
7015	78280	33293
7016	78288	33281
7017	78297	33269
7018	78304	33256
7019	78317	33245
7020	78326	33233
7021	78335	33221
7022	78342	33208
7023	78351	33196
7024	78364	33186
7025	78372	33173
7026	78378	33160
7027	78386	33148
7028	78393	33135
7029	78404	33123
7030	78412	33111
7031	78420	33099
7032	78433	33088
7033	78448	33078
7034	78456	33066
7035	78465	33054
7036	78472	33041
7037	78480	33029
7038	78488	33016
7039	78503	33007
7040	78514	32995
7041	78520	32982
7042	78527	32969
7043	78534	32956
7044	78540	32943
7045	78550	32931
7046	78563	32921
7047	78572	32909
7048	78579	32896
7049	78585	32883
7050	78595	32871
7051	78605	32859
7052	78615	32848
7053	78622	32835
7054	78629	32822
7055	78641	32811
7056	78652	32800
7057	78669	32792
7058	78676	32779
7059	78695	32771
7060	78705	32759
7061	78713	32746
7062	78719	32733
7063	78727	32721
7064	78733	32708
7065	78739	32695
7066	78747	32682
7067	78754	32669
7068	78767	32659
7069	78774	32646
7070	78780	32632
7071	78786	32619
7072	78794	32607
7073	78804	32595
7074	78810	32582
7075	79027	32656
7076	79250	32732
7077	79261	32721
7078	79267	32708
7079	79274	32694
7080	79280	32681
7081	79287	32668
7082	79295	32656
7083	79302	32643
7084	79317	32633
7085	79330	32623
7086	79339	32611
7087	79350	32599
7088	79358	32587
7089	79370	32576
7090	79381	32565
7091	79388	32552
7092	79396	32539
7093	79402	32526
7094	79410	32514
7095	79418	32501
7096	79425	32488
7097	79432	32475
7098	79441	32463
7099	79457	32454
7100	79464	32441
7101	79471	32428
7102	79485	32418
7103	79495	32407
7104	79507	32396
7105	79526	32388
7106	79539	32377
7107	79548	32365
7108	79557	32353
7109	79563	32340
7110	79570	32327
7111	79576	32313
7112	79583	32300
7113	79596	32290
7114	79603	32277
7115	79613	32266
7116	79624	32254
7117	79631	32241
7118	79639	32229
7119	79652	32218
7120	79659	32206
7121	79666	32193
7122	79672	32179
7123	79678	32166
7124	79685	32153
7125	79691	32140
7126	79698	32127
7127	79706	32115
7128	79715	32102
7129	79722	32090
7130	79732	32078
7131	79742	32066
7132	79753	32055
7133	79759	32042
7134	79776	32033
7135	79786	32022
7136	79797	32010
7137	79808	31999
7138	79822	31989
7139	79834	31978
7140	79840	31965
7141	79847	31952
7142	79857	31940
7143	79864	31927
7144	79871	31914
7145	79877	31901
7146	79889	31890
7147	79897	31878
7148	79906	31866
7149	79913	31853
7150	79920	31840
7151	79933	31830
7152	79944	31819
7153	79954	31807
7154	79961	31794
7155	79968	31781
7156	79978	31770
7157	79986	31757
7158	79996	31746
7159	80013	31737
7160	80026	31726
7161	80033	31713
7162	80040	31701
7163	80048	31688
7164	80054	31675
7165	80062	31662
7166	80068	31649
7167	80075	31636
7168	80082	31624
7169	80089	31611
7170	80097	31598
7171	80107	31587
7172	80115	31574
7173	80126	31563
7174	80140	31553
7175	80147	31540
7176	80155	31528
7177	80164	31516
7178	80172	31503
7179	80179	31491
7180	80198	31482
7181	80209	31471
7182	80219	31459
7183	80225	31447
7184	80377	31491
7185	80627	31573
7186	80747	31604
7187	80754	31591
7188	80760	31578
7189	80770	31566
7190	80777	31554
7191	80784	31541
7192	80790	31527
7193	80797	31514
7194	80804	31501
7195	80811	31489
7196	80830	31480
7197	80838	31468
7198	80846	31455
7199	80854	31443
7200	80862	31430
7201	80868	31417
7202	80878	31405
7203	80885	31393
7204	80892	31380
7205	80898	31366
7206	80904	31353
7207	80912	31341
7208	80924	31330
7209	80935	31318
7210	80941	31305
7211	80948	31293
7212	80958	31281
7213	80964	31268
7214	80970	31254
7215	80976	31241
7216	80983	31228
7217	80990	31215
7218	81003	31205
7219	81015	31194
7220	81029	31184
7221	81037	31171
7222	81045	31159
7223	81056	31148
7224	81064	31135
7225	81070	31122
7226	81076	31109
7227	81083	31096
7228	81093	31084
7229	81099	31071
7230	81106	31058
7231	81112	31045
7232	81118	31032
7233	81125	31019
7234	81133	31006
7235	81142	30994
7236	81148	30981
7237	81172	30975
7238	81179	30962
7239	81185	30949
7240	81192	30936
7241	81198	30923
7242	81205	30910
7243	81211	30897
7244	81217	30884
7245	81226	30872
7246	81240	30861
7247	81246	30848
7248	81253	30835
7249	81260	30822
7250	81266	30809
7251	81281	30800
7252	81292	30788
7253	81304	30777
7254	81315	30766
7255	81329	30756
7256	81336	30743
7257	81348	30732
7258	81358	30720
7259	81370	30709
7260	81377	30697
7261	81384	30684
7262	81391	30671
7263	81403	30660
7264	81413	30649
7265	81420	30636
7266	81436	30626
7267	81442	30613
7268	81455	30603
7269	81470	30593
7270	81483	30582
7271	81500	30573
7272	81518	30565
7273	81526	30552
7274	81534	30540
7275	81542	30528
7276	81558	30518
7277	81566	30506
7278	81573	30493
7279	81580	30480
7280	81587	30467
7281	81594	30455
7282	81606	30444
7283	81612	30431
7284	81626	30420
7285	81635	30408
7286	81642	30396
7287	81649	30383
7288	81665	30373
7289	81673	30361
7290	81682	30349
7291	81704	30342
7292	81724	30334
7293	81808	30350
7294	82068	30431
7295	82181	30457
7296	82188	30444
7297	82194	30431
7298	82203	30419
7299	82216	30408
7300	82225	30396
7301	82233	30384
7302	82240	30371
7303	82248	30358
7304	82258	30347
7305	82271	30336
7306	82284	30326
7307	82294	30314
7308	82308	30303
7309	82326	30295
7310	82332	30282
7311	82339	30269
7312	82346	30256
7313	82361	30246
7314	82370	30234
7315	82386	30224
7316	82394	30212
7317	82400	30199
7318	82406	30186
7319	82412	30173
7320	82418	30159
7321	82424	30146
7322	82432	30134
7323	82441	30121
7324	82450	30109
7325	82457	30097
7326	82463	30083
7327	82469	30070
7328	82476	30057
7329	82482	30044
7330	82493	30033
7331	82499	30020
7332	82505	30007
7333	82514	29994
7334	82523	29983
7335	82531	29970
7336	82538	29957
7337	82544	29944
7338	82552	29932
7339	82560	29919
7340	82571	29908
7341	82578	29895
7342	82584	29882
7343	82593	29870
7344	82600	29857
7345	82608	29845
7346	82617	29833
7347	82628	29821
7348	82644	29812
7349	82654	29800
7350	82664	29788
7351	82670	29775
7352	82676	29762
7353	82682	29749
7354	82689	29736
7355	82695	29723
7356	82701	29710
7357	82707	29697
7358	82713	29684
7359	82719	29671
7360	82742	29664
7361	82759	29655
7362	82768	29642
7363	82776	29630
7364	82784	29617
7365	82791	29605
7366	82799	29592
7367	82806	29580
7368	82812	29567
7369	82818	29554
7370	82832	29543
7371	82839	29531
7372	82850	29519
7373	82861	29508
7374	82868	29495
7375	82874	29482
7376	82886	29471
7377	82893	29458
7378	82906	29447
7379	82918	29437
7380	82925	29424
7381	82932	29411
7382	82941	29399
7383	82951	29388
7384	82965	29377
7385	82979	29367
7386	82986	29354
7387	82993	29341
7388	82999	29329
7389	83005	29315
7390	83012	29303
7391	83018	29290
7392	83024	29276
7393	83030	29264
7394	83036	29250
7395	83043	29238
7396	83049	29225
7397	83055	29212
7398	83062	29199
7399	83071	29187
7400	83078	29174
7401	83089	29163
7402	83096	29150
7403	83103	29137
7404	83114	29126
7405	83120	29113
7406	83126	29100
7407	83133	29087
7408	83139	29074
7409	83147	29062
7410	83154	29049
7411	83301	29085
7412	83601	29175
7413	83664	29182
7414	83671	29169
7415	83677	29156
7416	83683	29143
7417	83690	29130
7418	83702	29119
7419	83712	29107
7420	83734	29100
7421	83748	29089
7422	83757	29077
7423	83764	29064
7424	83772	29052
7425	83781	29040
7426	83793	29029
7427	83806	29018
7428	83822	29009
7429	83841	29000
7430	83853	28989
7431	83869	28979
7432	83878	28967
7433	83887	28955
7434	83894	28942
7435	83900	28929
7436	83908	28917
7437	83918	28905
7438	83934	28895
7439	83952	28886
7440	83959	28874
7441	83966	28861
7442	83974	28849
7443	83984	28837
7444	83997	28826
7445	84005	28814
7446	84017	28803
7447	84025	28790
7448	84031	28777
7449	84038	28764
7450	84047	28752
7451	84054	28740
7452	84060	28727
7453	84071	28715
7454	84078	28702
7455	84087	28690
7456	84101	28680
7457	84113	28669
7458	84121	28657
7459	84130	28645
7460	84138	28632
7461	84144	28619
7462	84153	28607
7463	84159	28594
7464	84166	28581
7465	84175	28569
7466	84182	28556
7467	84188	28543
7468	84194	28530
7469	84202	28518
7470	84209	28505
7471	84217	28493
7472	84224	28480
7473	84230	28467
7474	84244	28457
7475	84258	28446
7476	84266	28434
7477	84273	28421
7478	84280	28409
7479	84287	28396
7480	84301	28385
7481	84310	28373
7482	84322	28362
7483	84330	28350
7484	84341	28339
7485	84352	28327
7486	84365	28317
7487	84375	28305
7488	84383	28293
7489	84390	28280
7490	84402	28269
7491	84419	28259
7492	84426	28247
7493	84433	28234
7494	84441	28222
7495	84452	28210
7496	84463	28199
7497	84470	28187
7498	84477	28174
7499	84488	28162
7500	84495	28150
7501	84502	28137
7502	84508	28124
7503	84515	28111
7504	84522	28099
7505	84537	28089
7506	84548	28077
7507	84562	28067
7508	84570	28055
7509	84577	28042
7510	84585	28029
7511	84595	28018
7512	84603	28005
7513	84613	27994
7514	84621	27981
7515	84632	27970
7516	84640	27958
7517	84648	27945
7518	84747	27963
7519	85058	28051
7520	85065	28038
7521	85071	28025
7522	85083	28014
7523	85089	28001
7524	85095	27988
7525	85102	27975
7526	85112	27963
7527	85123	27952
7528	85133	27940
7529	85142	27928
7530	85150	27915
7531	85159	27903
7532	85168	27892
7533	85176	27879
7534	85188	27868
7535	85204	27858
7536	85210	27845
7537	85225	27835
7538	85233	27823
7539	85245	27812
7540	85257	27801
7541	85269	27789
7542	85279	27778
7543	85289	27766
7544	85295	27753
7545	85304	27741
7546	85311	27728
7547	85325	27718
7548	85335	27706
7549	85341	27693
7550	85347	27680
7551	85356	27668
7552	85366	27656
7553	85375	27644
7554	85382	27632
7555	85391	27620
7556	85397	27607
7557	85404	27594
7558	85411	27581
7559	85417	27568
7560	85425	27556
7561	85434	27544
7562	85440	27531
7563	85446	27518
7564	85463	27508
7565	85470	27495
7566	85477	27483
7567	85485	27470
7568	85493	27458
7569	85500	27445
7570	85506	27432
7571	85512	27420
7572	85518	27407
7573	85525	27394
7574	85532	27381
7575	85541	27369
7576	85548	27357
7577	85558	27345
7578	85566	27332
7579	85575	27320
7580	85584	27308
7581	85595	27297
7582	85604	27285
7583	85611	27272
7584	85617	27259
7585	85624	27247
7586	85630	27234
7587	85637	27221
7588	85644	27209
7589	85651	27196
7590	85658	27183
7591	85670	27172
7592	85685	27162
7593	85697	27151
7594	85713	27141
7595	85727	27131
7596	85735	27118
7597	85742	27106
7598	85752	27094
7599	85762	27083
7600	85778	27073
7601	85784	27060
7602	85795	27048
7603	85808	27037
7604	85814	27025
7605	85820	27012
7606	85828	26999
7607	85834	26986
7608	85840	26974
7609	85848	26961
7610	85858	26949
7611	85871	26939
7612	85880	26927
7613	85890	26915
7614	85902	26904
7615	85909	26891
7616	85921	26880
7617	85933	26869
7618	85944	26858
7619	85952	26846
7620	85959	26833
7621	85965	26820
7622	85973	26808
7623	85982	26796
7624	85989	26783
7625	85996	26771
7626	86003	26758
7627	86009	26745
7628	86015	26732
7629	86021	26719
7630	86028	26707
7631	86035	26694
7632	86041	26681
7633	86047	26668
7634	86058	26657
7635	86068	26645
7636	86364	26722
7637	86613	26784
7638	86619	26771
7639	86626	26758
7640	86632	26745
7641	86644	26734
7642	86652	26722
7643	86659	26709
7644	86669	26698
7645	86695	26691
7646	86707	26680
7647	86723	26670
7648	86731	26657
7649	86741	26646
7650	86751	26634
7651	86757	26621
7652	86763	26608
7653	86774	26596
7654	86780	26584
7655	86792	26572
7656	86807	26562
7657	86816	26550
7658	86822	26537
7659	86831	26525
7660	86849	26516
7661	86860	26504
7662	86868	26492
7663	86876	26479
7664	86882	26467
7665	86888	26454
7666	86895	26441
7667	86902	26428
7668	86911	26416
7669	86918	26404
7670	86924	26391
7671	86930	26378
7672	86936	26365
7673	86942	26352
7674	86950	26339
7675	86957	26327
7676	86965	26315
7677	86988	26307
7678	87002	26296
7679	87013	26285
7680	87020	26272
7681	87027	26260
7682	87034	26247
7683	87041	26234
7684	87047	26221
7685	87054	26209
7686	87062	26196
7687	87068	26183
7688	87074	26171
7689	87080	26158
7690	87086	26145
7691	87093	26132
7692	87100	26119
7693	87107	26107
7694	87114	26094
7695	87120	26081
7696	87126	26069
7697	87132	26056
7698	87139	26043
7699	87146	26030
7700	87152	26017
7701	87159	26005
7702	87165	25992
7703	87173	25979
7704	87183	25968
7705	87192	25956
7706	87199	25943
7707	87205	25930
7708	87212	25918
7709	87221	25906
7710	87228	25893
7711	87234	25880
7712	87243	25868
7713	87258	25858
7714	87266	25846
7715	87273	25833
7716	87281	25821
7717	87289	25809
7718	87299	25797
7719	87307	25784
7720	87313	25772
7721	87321	25759
7722	87328	25747
7723	87335	25734
7724	87343	25722
7725	87350	25709
7726	87361	25698
7727	87376	25688
7728	87386	25676
7729	87402	25666
7730	87411	25654
7731	87419	25642
7732	87425	25629
7733	87431	25616
7734	87441	25605
7735	87451	25593
7736	87463	25582
7737	87474	25570
7738	87484	25559
7739	87491	25546
7740	87499	25534
7741	87510	25523
7742	87521	25511
7743	87528	25499
7744	87535	25486
7745	87552	25476
7746	87561	25464
7747	87567	25452
7748	87575	25439
7749	87584	25427
7750	87593	25415
7751	87600	25403
7752	87606	25390
7753	87613	25377
7754	87619	25364
7755	87625	25352
7756	87666	25349
7757	87901	25402
7758	88016	25421
7759	88028	25410
7760	88035	25397
7761	88041	25384
7762	88048	25372
7763	88059	25360
7764	88066	25348
7765	88077	25336
7766	88094	25327
7767	88102	25314
7768	88109	25302
7769	88124	25291
7770	88130	25278
7771	88137	25266
7772	88149	25255
7773	88167	25245
7774	88189	25237
7775	88204	25227
7776	88218	25216
7777	88224	25203
7778	88232	25191
7779	88239	25178
7780	88248	25166
7781	88262	25156
7782	88270	25144
7783	88278	25131
7784	88284	25118
7785	88291	25106
7786	88299	25093
7787	88313	25083
7788	88329	25073
7789	88342	25062
7790	88358	25052
7791	88367	25040
7792	88375	25028
7793	88381	25015
7794	88387	25002
7795	88393	24989
7796	88399	24976
7797	88405	24964
7798	88416	24952
7799	88423	24939
7800	88434	24928
7801	88443	24916
7802	88452	24904
7803	88460	24892
7804	88469	24880
7805	88475	24867
7806	88484	24855
7807	88493	24843
7808	88501	24831
7809	88508	24818
7810	88523	24808
7811	88529	24795
7812	88536	24782
7813	88543	24770
7814	88550	24758
7815	88557	24745
7816	88563	24732
7817	88569	24719
7818	88580	24708
7819	88588	24696
7820	88598	24684
7821	88607	24672
7822	88623	24662
7823	88637	24651
7824	88657	24642
7825	88673	24632
7826	88680	24620
7827	88687	24607
7828	88693	24594
7829	88707	24584
7830	88718	24572
7831	88729	24561
7832	88736	24548
7833	88744	24536
7834	88752	24524
7835	88760	24512
7836	88772	24501
7837	88780	24488
7838	88788	24476
7839	88795	24464
7840	88802	24451
7841	88809	24439
7842	88820	24427
7843	88830	24415
7844	88858	24409
7845	88882	24401
7846	88888	24388
7847	88897	24376
7848	88906	24364
7849	88920	24353
7850	88940	24345
7851	88947	24332
7852	88954	24320
7853	88980	24312
7854	88995	24302
7855	89003	24290
7856	89149	24315
7857	89416	24374
7858	89502	24382
7859	89509	24370
7860	89515	24357
7861	89521	24344
7862	89535	24334
7863	89553	24324
7864	89567	24313
7865	89579	24302
7866	89590	24290
7867	89601	24279
7868	89614	24268
7869	89628	24257
7870	89648	24248
7871	89668	24239
7872	89686	24229
7873	89699	24218
7874	89708	24206
7875	89715	24194
7876	89721	24181
7877	89733	24170
7878	89740	24157
7879	89747	24145
7880	89753	24132
7881	89759	24119
7882	89765	24106
7883	89772	24094
7884	89778	24081
7885	89786	24069
7886	89794	24056
7887	89800	24043
